transaction_id,amount,transaction_hour,customer_age,transactions_last_24h,avg_transaction_amount,distance_from_last_transaction,is_new_device,is_international,failed_attempts,merchant_risk,is_fraud
8380,1381.21,0,61,1,1191.26,5.99,1,0,0,4,0
8381,1214.14,2,53,5,2449.86,45.47,1,0,1,5,1
8382,1489.73,11,66,3,722.33,35.29,1,0,1,4,0
8383,1203.06,6,24,1,287.76,27.0,0,0,0,2,0
8384,3800.4,4,20,5,1099.08,21.25,0,0,0,4,0
8385,1240.7,0,47,3,2165.97,8.3,0,0,1,2,0
8386,255.13,0,18,8,1335.77,52.49,0,0,1,5,0
8387,5597.81,14,68,2,219.99,6.26,0,0,0,3,0
8388,1588.17,7,51,3,408.27,88.39,0,0,3,5,0
8389,608.35,10,55,4,346.7,29.69,0,0,0,2,0
8390,313.12,13,60,0,697.33,46.5,1,1,1,5,0
8391,1629.31,22,53,6,1053.03,4.05,1,0,1,5,0
8392,975.38,12,50,6,1622.94,4.9,0,0,0,4,0
8393,5293.03,18,60,2,916.71,13.45,0,0,0,1,0
8394,775.95,11,33,2,2234.52,75.65,0,0,0,1,0
8395,474.67,21,55,3,2920.08,33.26,1,0,0,1,0
8396,2685.97,18,28,1,2096.97,18.62,1,0,0,4,1
8397,2766.34,3,25,1,387.87,94.68,0,0,0,4,0
8398,1298.09,3,69,2,1162.22,10.65,0,0,0,2,0
8399,2156.75,2,18,2,1032.76,15.02,1,0,0,2,0
8400,1056.07,5,31,4,3027.33,74.97,1,0,0,1,0
8401,1385.57,4,47,4,8184.69,1.37,1,0,1,1,0
8402,3515.69,10,38,3,492.66,12.44,0,0,1,4,0
8403,2049.43,8,38,1,804.63,36.84,0,0,2,5,0
8404,925.86,2,51,4,748.86,123.28,1,0,2,4,0
8405,4240.19,8,55,4,1804.22,15.45,0,0,0,3,0
8406,103.04,11,43,1,628.41,11.98,0,0,0,1,0
8407,8536.22,2,58,4,1209.42,184.28,0,0,0,4,0
8408,199.15,19,31,5,718.22,37.17,0,0,2,2,0
8409,585.76,16,57,1,208.36,3.23,1,1,1,4,1
8410,1052.67,20,52,3,687.53,16.18,1,0,1,3,0
8411,947.21,11,59,3,829.39,38.14,0,0,0,3,0
8412,3000.13,17,35,4,873.07,3.74,0,0,0,1,0
8413,380.76,3,37,3,1620.76,58.97,0,0,0,1,0
8414,1423.35,9,26,1,509.96,36.96,0,0,1,3,0
8415,615.1,17,58,3,306.62,61.85,0,0,1,2,0
8416,1473.12,7,68,3,2231.01,20.91,0,0,3,5,1
8417,1027.85,8,62,2,496.19,27.23,0,0,0,2,0
8418,1203.44,18,50,3,836.21,131.65,0,0,0,1,0
8419,632.75,12,66,2,756.88,11.83,0,0,0,1,0
8420,658.48,5,21,5,212.39,2.02,0,0,1,4,0
8421,1461.58,21,21,1,2321.05,201.46,0,0,2,5,0
8422,2817.81,6,65,2,913.53,0.37,1,1,1,5,0
8423,602.88,20,33,4,1183.06,109.57,0,1,1,2,0
8424,460.0,5,64,3,1988.53,87.43,1,0,1,2,0
8425,2025.27,10,43,2,650.09,33.44,1,0,0,4,0
8426,1061.56,16,23,4,1170.34,61.1,0,1,3,1,1
8427,2516.18,18,54,3,835.9,5.55,0,0,1,2,0
8428,443.28,11,39,2,1375.56,72.13,1,0,0,4,0
8429,185.04,20,59,4,544.15,76.57,0,0,1,3,0
8430,643.55,20,56,5,2580.52,2.64,1,0,1,3,0
8431,509.61,23,24,2,295.13,34.38,0,0,0,4,0
8432,1013.55,12,59,1,2207.14,147.97,1,0,0,3,0
8433,580.07,17,47,5,2358.22,150.94,0,1,1,3,0
8434,2300.81,6,27,4,941.17,208.39,0,0,0,3,0
8435,822.09,22,32,1,692.44,53.45,0,0,0,1,0
8436,1274.71,4,23,2,2192.42,7.61,1,0,2,4,0
8437,1283.87,15,41,5,1553.48,26.63,1,0,1,5,0
8438,1332.69,21,19,3,376.02,64.9,0,0,0,1,0
8439,1070.49,3,57,4,1137.9,16.69,0,1,0,2,0
8440,1827.31,22,69,2,599.4,83.07,1,1,0,3,0
8441,494.89,0,32,2,1030.0,98.79,0,1,1,3,0
8442,4444.48,3,38,3,1181.87,72.1,1,0,0,1,0
8443,865.63,2,35,2,384.43,20.94,1,0,0,3,0
8444,295.44,3,22,3,236.59,67.64,0,0,0,2,0
8445,1323.55,0,42,4,458.6,3.75,0,0,1,2,0
8446,468.16,11,53,3,1982.08,20.41,1,0,0,3,0
8447,2133.11,12,27,1,808.06,72.54,0,0,0,5,0
8448,9992.65,1,68,4,2022.52,79.19,1,0,3,4,0
8449,499.41,8,63,10,2993.85,19.19,0,0,0,3,0
8450,1529.0,6,40,1,812.44,161.34,0,0,0,1,0
8451,189.52,12,41,0,1080.18,15.96,1,0,1,4,0
8452,1726.59,21,62,5,1433.4,53.94,1,0,3,4,0
8453,452.27,1,27,2,143.33,105.58,0,0,1,2,0
8454,587.08,0,23,3,436.06,40.08,1,0,1,3,0
8455,364.57,17,30,3,705.0,26.59,0,0,1,1,0
8456,2280.5,6,38,5,1751.3,11.88,0,0,0,1,0
8457,3002.81,17,49,3,227.77,10.94,0,1,1,4,0
8458,1122.58,18,60,3,1333.65,8.65,0,1,1,4,0
8459,462.0,7,32,4,479.51,29.26,0,0,2,1,0
8460,5375.05,22,19,4,1128.36,39.69,0,0,1,3,0
8461,517.8,11,32,5,539.26,91.33,1,0,1,3,0
8462,126.21,10,68,7,591.12,12.25,1,0,0,3,0
8463,1734.35,8,34,1,493.5,70.37,0,0,2,4,0
8464,363.3,3,37,3,541.64,59.23,0,0,3,5,1
8465,2947.19,6,67,3,1932.19,50.33,0,0,0,5,0
8466,749.09,16,23,5,318.57,20.73,1,1,2,3,0
8467,2005.63,10,32,3,239.38,19.14,0,0,0,4,0
8468,4453.74,1,34,3,281.65,71.14,0,0,0,4,1
8469,327.39,22,43,4,477.36,16.05,0,0,0,4,0
8470,622.7,17,39,5,659.66,20.0,0,0,2,4,1
8471,1016.71,21,26,2,833.99,167.9,0,0,0,5,0
8472,5102.83,11,29,3,662.41,323.94,1,0,1,5,1
8473,567.71,8,39,2,438.57,0.09,0,0,0,3,0
8474,605.16,10,40,5,3491.65,58.04,0,0,1,4,0
8475,1768.95,4,54,3,1178.01,38.34,1,0,2,5,1
8476,615.71,6,31,5,393.58,30.83,0,1,2,2,0
8477,1277.33,0,41,4,720.4,16.12,0,0,1,1,0
8478,232.4,23,25,4,1720.85,35.38,0,0,0,2,0
8479,10039.98,4,43,4,468.22,30.49,0,0,0,2,0
8480,284.94,5,49,1,608.25,25.65,0,0,0,2,0
8481,794.92,12,45,4,514.15,94.79,0,0,1,2,0
8482,1061.59,10,49,8,1811.53,15.78,0,0,0,2,0
8483,7425.6,7,39,4,1017.27,45.5,0,0,0,5,1
8484,291.53,19,66,4,429.77,99.83,1,0,0,3,0
8485,7972.11,1,26,4,4029.78,193.17,0,0,1,1,0
8486,2338.29,14,20,5,328.14,46.16,0,0,1,5,0
8487,1664.19,9,42,3,715.5,36.7,0,0,0,3,0
8488,409.68,7,56,2,1904.06,91.79,0,0,1,2,0
8489,1941.35,1,29,4,661.4,10.44,0,0,1,2,1
8490,531.93,20,46,2,559.97,49.71,1,0,1,5,0
8491,3891.93,14,20,4,1031.13,3.32,0,0,1,5,0
8492,415.27,5,58,2,829.75,53.94,1,0,2,3,0
8493,979.3,4,63,4,375.41,79.44,0,0,2,2,1
8494,629.37,21,40,4,1282.0,3.25,1,0,0,1,0
8495,408.49,21,40,4,376.68,94.33,0,0,0,5,1
8496,2301.51,2,35,0,240.39,6.58,0,1,0,3,0
8497,1873.3,10,28,6,860.84,9.67,0,0,1,1,0
8498,3673.9,10,53,3,367.84,90.52,0,0,0,1,0
8499,184.96,15,43,1,761.19,6.66,0,1,0,1,0
8500,3178.52,2,25,2,1011.16,56.02,0,0,1,5,0
8501,13432.72,8,45,0,864.9,17.46,0,0,0,3,1
8502,698.1,2,35,3,9107.16,14.28,0,0,1,2,1
8503,7296.49,18,30,3,2417.25,52.51,0,0,0,2,0
8504,842.89,10,53,3,1173.12,5.65,0,0,1,3,0
8505,277.99,13,59,1,1120.37,42.74,0,0,0,5,0
8506,807.84,1,57,4,1444.61,129.2,0,0,1,5,0
8507,3128.17,6,61,3,756.84,95.33,0,0,0,1,0
8508,474.29,9,68,5,705.3,95.23,0,0,0,3,0
8509,601.64,9,29,1,728.18,18.04,0,0,0,5,1
8510,1985.33,19,39,1,520.68,60.41,1,0,0,1,0
8511,1099.99,0,19,4,3845.57,75.73,0,0,1,4,0
8512,1967.7,5,57,3,339.77,115.84,1,0,2,2,0
8513,1391.07,20,45,3,1649.5,15.34,1,0,1,2,0
8514,1771.58,13,30,3,1462.92,71.54,0,0,0,4,1
8515,711.73,1,50,5,1332.43,13.22,0,1,0,4,1
8516,1382.61,5,20,5,802.95,1.41,0,0,0,2,0
8517,433.82,0,51,4,375.83,32.87,0,0,2,5,1
8518,3977.6,2,40,4,1105.63,72.6,1,0,0,2,1
8519,581.57,3,49,3,1105.41,12.06,0,1,1,5,1
8520,3390.89,12,37,1,5104.04,2.49,1,0,0,2,0
8521,868.17,2,45,4,1304.75,23.4,0,0,2,1,1
8522,1342.11,14,25,3,978.41,11.34,0,1,0,5,1
8523,668.5,12,20,1,787.96,24.07,0,0,1,1,0
8524,397.03,21,47,5,567.07,126.81,0,0,0,1,0
8525,191.57,10,42,2,959.14,68.11,0,0,0,1,0
8526,381.72,3,47,5,1275.84,23.34,0,0,1,1,0
8527,793.21,16,46,3,423.86,19.66,1,0,4,2,1
8528,1355.44,4,64,5,532.93,127.04,0,0,1,4,0
8529,3012.06,20,47,3,383.81,109.84,1,0,1,3,1
8530,702.22,23,51,2,1143.66,46.33,0,0,1,1,0
8531,453.97,7,42,1,1904.24,22.13,0,0,1,2,0
8532,259.12,20,34,4,88.84,78.59,0,0,0,3,0
8533,1772.35,23,41,3,597.31,54.49,1,0,3,2,0
8534,4372.96,9,55,1,3255.17,41.58,0,0,0,1,0
8535,3890.65,6,45,5,1405.78,67.08,0,0,0,2,0
8536,2230.39,16,50,4,1057.4,7.22,0,0,1,3,0
8537,2076.72,6,53,3,298.06,133.07,0,0,1,4,0
8538,5988.66,23,68,3,1560.88,180.45,0,1,2,1,0
8539,1528.56,18,24,2,733.25,21.88,0,0,0,1,0
8540,2092.53,8,40,3,1422.34,146.68,0,0,0,1,0
8541,795.7,23,63,5,4671.17,79.44,1,1,1,2,1
8542,280.89,1,43,1,270.61,141.54,1,0,0,5,0
8543,553.44,21,31,4,2459.14,124.72,0,0,2,1,0
8544,1086.63,19,59,4,610.33,11.21,0,0,0,1,0
8545,1165.36,18,45,2,2085.59,15.06,0,1,0,2,0
8546,7527.26,5,41,3,479.32,15.1,0,0,1,2,0
8547,1189.49,9,24,3,350.68,4.95,0,0,1,1,0
8548,3564.73,12,65,4,1402.96,25.35,1,0,0,5,1
8549,709.76,1,53,1,203.08,22.52,0,0,0,2,0
8550,802.98,9,56,1,415.16,21.08,0,0,2,2,0
8551,290.32,9,32,0,415.8,21.46,1,0,0,1,0
8552,522.0,4,66,3,445.45,3.2,0,0,0,5,0
8553,1857.49,21,20,1,1258.05,10.29,0,1,0,3,0
8554,1104.96,3,65,5,1164.86,17.54,0,0,0,3,0
8555,2815.62,22,19,7,699.13,109.9,0,1,2,1,0
8556,1314.56,1,24,5,410.37,130.54,0,0,0,5,0
8557,770.89,6,33,5,664.41,16.79,0,0,1,5,1
8558,9398.42,17,38,2,270.93,59.23,0,0,1,2,0
8559,998.34,16,26,5,269.63,95.06,0,0,1,1,0
8560,3508.7,10,29,1,419.69,35.28,0,1,1,3,0
8561,734.21,20,46,2,232.11,70.44,0,0,1,2,0
8562,2229.65,17,41,3,825.42,186.21,0,0,0,1,0
8563,2773.92,7,50,1,1186.5,8.85,0,1,1,2,0
8564,1350.85,11,31,1,744.32,3.65,0,0,0,1,0
8565,104.12,23,60,3,303.3,51.09,1,0,3,2,0
8566,1116.83,0,35,5,510.31,35.51,0,0,1,2,0
8567,3753.56,19,22,2,1539.43,17.59,0,0,2,5,0
8568,1858.42,20,32,5,1882.06,124.2,1,0,0,4,1
8569,1712.72,11,24,3,280.16,93.48,0,0,0,1,0
8570,195.93,5,42,2,1050.22,15.35,0,0,0,5,0
8571,533.55,2,31,3,381.45,74.4,1,0,0,1,0
8572,1654.67,4,69,7,1899.46,88.13,0,0,1,5,1
8573,1653.06,13,57,4,1984.23,19.68,0,0,1,3,0
8574,3694.74,11,53,5,100.45,5.22,1,0,1,5,0
8575,948.74,12,52,2,346.78,95.0,0,0,1,3,0
8576,1645.54,12,61,3,1028.0,5.09,0,1,0,3,0
8577,1114.74,16,67,2,123.74,32.56,0,1,1,2,0
8578,408.73,23,41,5,2386.02,10.81,1,0,1,4,0
8579,114.92,14,32,3,1007.73,131.18,1,0,0,1,0
8580,1687.51,5,28,3,210.93,5.67,1,0,0,3,0
8581,1304.99,11,41,3,1618.12,6.22,0,0,0,1,0
8582,591.01,1,28,1,1628.24,60.49,0,0,0,2,0
8583,217.2,3,61,4,1155.82,11.51,0,1,3,4,1
8584,2058.51,19,68,7,1029.22,7.1,0,0,1,2,0
8585,840.57,20,34,2,1429.55,9.21,0,0,0,4,0
8586,1913.85,11,23,3,296.66,45.3,1,1,0,3,0
8587,7073.06,2,38,1,825.26,12.59,0,0,1,5,0
8588,128.84,16,25,5,371.33,23.68,0,0,1,4,0
8589,544.79,5,32,3,1728.7,94.77,1,0,0,2,0
8590,889.47,23,69,3,684.17,9.66,0,1,1,1,0
8591,4697.69,16,49,5,114.16,87.51,0,0,0,3,1
8592,213.49,16,27,2,204.93,74.67,0,0,1,4,0
8593,7599.68,10,45,3,656.23,88.94,0,0,2,3,0
8594,1256.21,22,32,2,430.99,21.31,1,0,0,3,0
8595,996.25,6,29,5,445.22,31.97,0,0,0,4,0
8596,899.59,1,60,1,364.51,61.38,0,0,2,1,0
8597,708.92,18,35,4,341.94,1.91,0,0,1,3,0
8598,3127.9,1,54,2,896.23,54.5,0,0,0,3,0
8599,376.71,21,61,1,1213.01,6.4,1,0,0,2,0
8600,1549.08,12,41,0,821.32,16.99,1,0,0,3,0
8601,746.82,23,54,0,1131.6,82.98,0,0,0,3,0
8602,511.77,23,46,5,699.58,50.45,0,1,1,3,0
8603,14559.15,15,27,2,193.16,48.62,0,1,0,3,0
8604,1667.45,16,31,7,2203.4,12.87,0,0,1,1,0
8605,2024.88,10,33,1,2091.2,55.11,1,0,0,5,0
8606,3421.3,8,54,1,1095.11,7.06,0,1,1,5,0
8607,264.71,23,28,2,248.18,167.33,0,0,0,5,0
8608,6325.17,8,68,3,204.58,14.56,0,0,1,3,0
8609,89.21,13,43,5,369.36,87.65,0,0,0,5,0
8610,508.38,12,57,0,3718.75,126.38,1,0,1,1,0
8611,692.96,10,36,4,896.57,9.42,0,0,0,2,0
8612,1962.01,11,69,2,676.35,0.49,0,1,1,4,0
8613,1364.74,21,35,2,735.61,103.69,0,0,0,3,0
8614,928.14,2,47,8,487.53,72.19,0,0,1,3,0
8615,1083.56,0,49,0,634.14,8.38,1,1,1,3,0
8616,412.39,7,40,4,718.03,88.71,0,0,0,2,0
8617,245.37,18,29,0,419.49,83.16,0,0,0,2,0
8618,2267.68,12,30,5,252.41,30.93,0,0,3,5,0
8619,2194.49,6,38,3,725.58,146.71,0,0,1,4,0
8620,5348.09,12,38,2,359.8,43.63,0,1,1,1,0
8621,497.69,5,46,2,1579.63,29.25,0,0,2,4,0
8622,2192.54,2,46,1,985.66,0.67,1,0,0,1,0
8623,825.75,5,67,0,611.33,152.64,0,0,0,4,0
8624,3606.43,2,44,0,374.83,6.87,0,1,0,4,0
8625,3047.15,12,46,2,1147.22,17.56,1,0,2,4,0
8626,1354.53,12,32,1,1184.89,65.36,0,0,0,2,0
8627,780.92,12,64,2,461.65,0.27,0,0,0,2,0
8628,2866.74,0,29,2,885.2,39.11,0,0,1,4,0
8629,2094.15,7,58,1,334.82,8.65,0,0,2,3,0
8630,553.11,4,36,5,758.69,1.14,1,1,0,4,0
8631,290.67,19,29,1,345.73,51.31,0,0,0,5,0
8632,821.78,16,40,2,449.76,46.19,0,0,2,5,0
8633,4991.11,8,22,3,1326.85,66.27,1,0,1,3,0
8634,3451.23,12,43,4,1711.5,48.15,0,0,0,4,0
8635,360.57,12,69,2,218.5,29.17,0,0,1,3,0
8636,341.12,4,27,5,588.1,32.56,1,0,1,2,0
8637,3923.28,13,39,2,1143.86,12.43,0,0,0,3,0
8638,352.26,10,56,3,288.68,4.37,0,0,0,3,0
8639,1824.93,13,40,1,484.16,98.61,0,0,1,5,0
8640,592.25,6,28,1,1029.5,58.77,1,1,0,5,0
8641,5525.04,23,45,1,432.19,6.56,0,1,0,1,1
8642,507.54,16,48,2,229.55,15.34,0,0,0,1,0
8643,3440.46,3,25,2,508.84,99.47,0,0,1,2,0
8644,1319.3,9,56,5,561.76,160.73,0,0,1,3,1
8645,1411.2,9,65,4,2311.47,78.31,0,0,1,5,0
8646,152.89,14,45,2,4375.06,42.19,0,0,1,3,0
8647,121.16,19,33,5,870.29,101.68,0,0,2,1,0
8648,879.57,11,63,3,717.65,49.28,0,0,1,3,0
8649,1403.75,8,64,6,273.49,60.1,0,1,1,3,0
8650,355.95,2,69,0,217.65,87.71,0,0,2,5,0
8651,369.19,14,48,3,1684.78,21.85,0,1,0,3,0
8652,1922.67,11,58,1,204.91,76.75,0,0,0,5,1
8653,1925.33,14,65,3,1128.26,11.59,0,0,0,1,0
8654,955.52,0,33,3,4487.32,10.8,1,0,2,4,1
8655,2392.76,14,22,4,293.67,83.39,0,1,0,1,1
8656,338.93,10,52,2,143.58,41.48,0,0,1,3,0
8657,768.21,4,42,3,976.64,26.71,0,0,1,1,0
8658,5698.04,6,30,4,1860.28,37.06,1,0,1,4,0
8659,1174.18,11,46,2,301.21,190.65,0,1,0,3,0
8660,1244.28,19,44,2,1432.95,112.3,0,0,1,3,0
8661,11003.26,5,57,4,1804.51,35.42,0,0,1,3,1
8662,270.6,21,34,3,903.05,39.61,0,0,1,5,0
8663,2431.91,2,54,3,483.85,47.63,0,0,1,3,0
8664,5790.57,9,55,4,1268.97,78.23,0,0,1,3,0
8665,792.46,20,46,1,438.12,103.5,0,0,0,3,0
8666,2590.56,21,51,3,641.54,7.92,0,0,1,3,0
8667,410.75,3,47,4,497.07,49.47,0,0,0,3,0
8668,551.85,12,48,2,832.81,12.89,0,0,1,3,0
8669,1611.57,18,39,1,765.85,48.61,0,0,1,3,0
8670,2437.11,4,63,4,651.54,9.4,0,0,1,2,0
8671,3364.17,22,42,3,548.03,82.5,0,0,2,2,1
8672,5269.17,21,21,4,1070.61,54.08,1,0,0,1,0
8673,1025.11,17,52,1,371.1,100.49,0,0,0,1,0
8674,3617.77,0,58,5,347.63,144.51,1,0,0,3,0
8675,778.75,20,67,3,1650.37,135.85,0,0,1,3,0
8676,2702.93,20,61,3,1399.26,7.84,1,0,0,3,0
8677,1349.5,15,26,3,382.32,23.65,0,0,0,1,0
8678,1712.45,15,43,3,363.66,32.99,0,0,1,5,0
8679,1674.9,15,44,4,380.42,77.78,0,0,1,1,0
8680,220.37,21,44,2,151.91,0.75,0,1,1,3,0
8681,356.34,18,35,2,1416.2,129.81,0,0,2,4,1
8682,1215.05,15,47,4,887.8,26.15,0,0,1,2,0
8683,202.9,0,62,2,324.45,49.86,0,0,0,4,1
8684,2517.98,19,63,3,1171.54,197.16,0,1,2,1,0
8685,2621.64,19,48,4,1349.53,107.13,0,1,0,5,0
8686,1521.07,9,59,3,639.0,22.49,0,0,0,4,0
8687,357.4,1,20,4,955.06,33.13,1,0,1,4,0
8688,4359.61,13,46,1,938.9,73.47,0,0,0,2,0
8689,8410.28,7,24,3,657.48,68.04,1,0,0,1,0
8690,1270.39,5,35,6,680.99,61.01,0,0,0,5,0
8691,1827.19,2,33,3,891.34,0.54,0,0,3,1,0
8692,1341.76,15,66,2,784.85,11.1,0,0,1,1,0
8693,1863.79,16,49,2,467.52,12.53,0,0,1,5,0
8694,973.06,11,55,2,427.88,14.43,0,0,0,2,0
8695,1059.38,18,42,2,2386.59,5.06,0,0,1,3,0
8696,2712.75,23,61,3,492.33,82.15,0,0,1,4,0
8697,11448.62,19,49,1,238.68,20.87,1,1,0,1,0
8698,270.41,2,36,1,1707.96,74.71,0,1,0,5,0
8699,988.5,12,20,4,642.89,134.06,0,0,0,3,0
8700,336.82,15,52,2,626.58,18.77,0,0,3,1,0
8701,5388.51,10,67,4,635.76,30.24,0,0,1,4,1
8702,609.27,19,46,5,1816.08,4.58,0,1,0,4,0
8703,258.99,15,28,6,305.34,17.47,1,0,0,1,0
8704,2075.98,19,23,2,1601.0,39.51,0,0,0,1,0
8705,6274.89,1,36,0,867.55,9.93,0,0,1,3,0
8706,2129.4,3,54,3,1387.64,38.5,0,1,1,4,1
8707,1345.87,3,62,3,462.5,18.76,0,0,1,5,0
8708,1651.01,16,44,2,5689.24,230.5,0,1,1,1,0
8709,4513.56,0,22,5,608.4,23.56,0,0,1,5,0
8710,457.51,0,43,3,633.0,1.99,0,0,2,3,0
8711,980.59,4,52,1,321.18,32.02,1,0,0,1,0
8712,697.37,21,36,2,600.35,20.32,0,0,1,2,0
8713,341.09,11,34,1,334.41,23.1,0,0,0,2,0
8714,789.68,5,52,6,3757.61,23.14,0,1,0,5,0
8715,3320.0,5,64,3,157.83,106.5,0,1,0,1,1
8716,1932.56,16,66,5,103.87,34.48,1,0,1,5,0
8717,2088.73,21,30,5,425.45,14.57,0,0,0,4,0
8718,1269.62,12,31,6,891.98,78.63,0,0,2,3,0
8719,1850.71,7,47,5,1968.51,29.3,1,0,1,1,0
8720,492.46,23,65,1,741.45,7.85,0,0,1,2,0
8721,804.72,11,60,1,509.79,325.06,0,1,1,5,0
8722,1328.76,14,34,2,668.84,1.39,0,0,1,2,0
8723,1447.39,18,54,4,1233.86,61.76,0,0,0,5,0
8724,1510.49,20,32,3,260.93,94.05,1,0,0,2,1
8725,954.96,19,35,5,1462.85,21.83,0,0,1,3,0
8726,751.88,16,65,2,149.85,8.56,0,0,2,1,0
8727,25790.75,8,31,1,546.78,28.68,0,1,1,4,0
8728,2715.65,20,31,4,614.68,32.94,0,0,1,3,0
8729,1657.64,17,62,0,212.35,406.18,0,1,0,4,0
8730,868.52,1,50,3,683.57,0.98,0,0,0,5,0
8731,698.39,10,55,3,468.53,53.34,1,0,0,3,0
8732,962.18,22,28,2,807.64,81.6,0,0,3,4,0
8733,1469.72,19,28,4,837.7,48.1,1,1,1,4,0
8734,167.26,16,65,6,895.57,49.7,0,0,1,2,0
8735,228.29,20,43,2,443.18,104.1,1,0,0,5,0
8736,580.05,17,20,4,751.04,41.64,0,0,2,5,0
8737,1349.03,14,42,2,1753.27,106.68,0,0,1,2,0
8738,863.27,6,34,5,1258.34,11.8,0,0,1,5,1
8739,4808.41,15,39,1,847.6,36.3,0,1,0,3,0
8740,249.04,0,46,2,307.01,1.71,1,1,2,5,0
8741,517.32,17,63,4,83.64,81.35,0,0,1,2,0
8742,5014.51,21,43,3,135.64,75.09,0,0,1,1,0
8743,1250.28,7,51,0,1109.41,38.72,0,0,0,1,0
8744,2656.71,6,43,3,349.98,25.19,1,0,0,2,0
8745,8529.17,1,26,2,238.94,23.11,0,0,0,3,0
8746,547.96,11,57,4,394.01,11.23,0,0,1,4,0
8747,992.96,15,28,1,596.44,27.92,0,0,1,4,0
8748,835.12,8,24,3,711.51,18.11,0,0,0,2,0
8749,155.31,19,47,4,369.92,43.1,1,0,0,1,0
8750,804.0,10,19,1,1382.91,77.2,0,0,1,3,0
8751,2646.68,14,47,1,558.53,59.23,0,0,0,4,0
8752,1882.94,2,21,6,543.5,36.07,1,0,1,5,0
8753,2036.69,22,31,3,317.45,148.41,0,0,1,5,0
8754,753.32,20,30,2,3162.93,10.99,0,0,1,1,0
8755,569.01,12,42,6,582.9,51.08,0,0,0,1,0
8756,3902.04,20,30,2,1027.0,4.61,0,1,1,3,1
8757,666.93,12,30,1,763.93,55.89,0,1,2,1,1
8758,1471.57,1,54,1,1799.1,64.61,0,0,0,1,0
8759,1291.21,5,61,3,337.46,76.3,0,1,1,1,0
8760,4730.17,5,23,3,1012.86,54.5,0,0,1,5,0
8761,2896.95,11,43,2,516.97,6.54,0,0,1,3,1
8762,300.29,3,31,4,773.89,2.27,1,0,0,4,0
8763,334.44,4,25,4,504.58,62.63,0,0,0,4,1
8764,1956.49,22,41,2,3075.48,80.03,1,0,0,4,0
8765,1028.3,7,39,4,607.95,1.66,0,0,2,1,0
8766,695.64,5,57,3,191.62,8.12,1,0,1,2,0
8767,3027.91,20,56,3,599.75,78.1,1,0,0,3,0
8768,1322.74,2,66,3,739.96,171.83,0,0,0,2,0
8769,1155.7,22,38,2,738.6,36.75,0,0,3,4,0
8770,2391.86,7,60,1,240.32,8.32,0,1,2,5,1
8771,753.62,18,43,0,257.96,19.38,0,0,2,5,0
8772,5263.33,20,27,4,2941.72,76.03,0,0,0,2,0
8773,498.67,10,30,4,555.16,39.18,0,0,0,1,0
8774,2115.25,17,59,4,603.32,2.98,0,0,2,2,0
8775,4600.1,9,31,2,3537.33,18.44,0,0,1,1,0
8776,276.64,19,26,4,1263.59,69.88,0,0,0,4,0
8777,777.95,11,24,2,647.23,19.71,0,0,0,1,0
8778,3436.5,19,56,4,803.22,28.31,0,0,1,2,1
8779,3488.56,7,48,3,3281.92,117.72,0,1,0,5,1
8780,923.81,18,67,3,400.74,208.81,0,0,0,3,0
8781,526.01,20,33,3,1296.86,70.78,0,0,0,4,0
8782,2852.46,15,25,3,1147.16,13.73,0,0,1,3,0
8783,3581.54,20,65,2,698.01,13.93,0,0,1,1,0
8784,342.18,17,68,3,429.74,18.14,0,0,0,2,0
8785,329.01,8,32,4,918.17,8.75,0,0,0,3,0
8786,1373.69,3,42,2,663.72,9.85,1,0,0,2,0
8787,2057.73,8,64,4,1182.26,14.79,0,1,0,1,1
8788,813.16,1,55,3,179.28,53.92,1,0,3,4,0
8789,2163.09,8,58,1,8488.65,47.4,0,1,0,5,0
8790,539.08,8,32,1,1070.16,20.84,0,0,0,4,0
8791,132.33,17,42,5,979.59,10.95,1,0,0,5,1
8792,717.73,10,24,1,3443.28,48.91,0,0,0,3,0
8793,1168.21,12,43,3,403.48,7.01,0,0,0,3,0
8794,832.27,5,25,3,381.59,7.91,0,0,1,2,0
8795,344.26,8,35,0,512.2,24.17,0,0,0,4,0
8796,178.46,15,38,1,3781.39,41.89,0,0,0,5,0
8797,655.84,3,33,2,617.64,65.15,0,0,0,1,0
8798,2690.97,1,64,1,6040.51,58.07,0,0,1,5,0
8799,3851.42,6,20,0,434.43,23.78,0,0,1,2,0
8800,3596.49,14,18,1,81.83,53.16,0,0,2,2,0
8801,484.97,5,30,1,173.16,11.87,1,1,2,1,0
8802,345.95,10,49,3,1066.25,34.04,1,0,1,3,0
8803,1801.97,19,29,1,1116.79,47.76,1,0,1,3,0
8804,2069.58,16,48,4,889.07,68.21,0,0,2,5,0
8805,1636.26,3,58,6,292.0,4.15,0,0,0,3,0
8806,146.34,18,19,3,256.0,5.33,0,0,0,5,0
8807,460.87,6,58,3,209.25,3.84,1,0,2,1,0
8808,1064.55,10,25,3,517.3,39.53,1,1,1,5,0
8809,1785.08,12,42,3,879.43,42.2,0,0,0,1,0
8810,2362.1,20,22,4,1858.99,0.55,0,0,0,1,0
8811,1266.81,2,62,5,1414.19,53.46,1,0,1,2,1
8812,1526.58,13,19,6,768.95,72.05,1,0,2,2,0
8813,1193.76,1,59,8,5696.12,6.2,1,0,3,5,0
8814,2176.82,17,55,6,693.78,20.57,1,0,2,5,0
8815,1499.47,4,56,3,109.18,94.85,0,0,0,2,1
